"MRC 
Table A

Core SD-WAN_Unnamed: 0_level_1_City","MRC 
Table A

Core SD-WAN_Unnamed: 1_level_1_Tax
(%)","MRC 
Table A

Core SD-WAN_Unnamed: 2_level_1_Tax & Transporation","MRC 
Table A

Core SD-WAN_Unnamed: 3_level_1_CPE 
Band-width 
(Mbps)","MRC 
Table A

Core SD-WAN_Unnamed: 4_level_1_Band-width 
Range","VE2000
Need extra accessories_GM Price_MRC
(USD)","VE1000
Need extra accessories_Unnamed: 6_level_1_Unnamed: 6_level_2",VE100b_Unnamed: 7_level_1_Unnamed: 7_level_2,"ISR-4451
Need extra accessories_Unnamed: 8_level_1_Unnamed: 8_level_2","ISR-4431
Need extra accessories_Unnamed: 9_level_1_Unnamed: 9_level_2","ISR-4331
Need extra accessories_Unnamed: 10_level_1_Unnamed: 10_level_2",C1111-8PLTE_Unnamed: 11_level_1_Unnamed: 11_level_2,C1111X-8P_Unnamed: 12_level_1_Unnamed: 12_level_2,ISR1100X-6G_Unnamed: 13_level_1_Unnamed: 13_level_2,ISR1100-4GLTEGB_Unnamed: 14_level_1_Unnamed: 14_level_2,ISR1100-4G_Unnamed: 15_level_1_Unnamed: 15_level_2,"ASR-1001X
Need extra accessories_Unnamed: 16_level_1_Unnamed: 16_level_2","vCPE
vEdgeCloud_Unnamed: 17_level_1_Unnamed: 17_level_2","vCPE
CSR1kv_Unnamed: 18_level_1_Unnamed: 18_level_2","Cisco
Advance License for CPE_GM Price_MRC
(USD)",Premimun License for CPE_Unnamed: 20_level_1_Unnamed: 20_level_2,"Cisco Advance License for Shared GW_GM Price_MRC
(USD)","Cisco
Advance
License for dedicateGW_Unnamed: 22_level_1_MRC
(USD)","MPLS-VPN
 for GW_Unnamed: 23_level_1_MRC
(USD)","Internet
for GW_Unnamed: 24_level_1_MRC
(USD)"
,,,250,101-250Mb,337.9996498767347,,,544.9512994680647,379.90859433178537,134.5381741481152,,,100.37291037673471,,,,32.890314821179146,71.29142593229025,345.1875877777779,690.3751755555558,0.0,362.4469671666667,323.0,1010.1860251597817
,,,500,251-500Mb,337.9996498767347,,,544.9512994680647,379.90859433178537,,,,,,,,32.890314821179146,71.29142593229025,421.98981000000015,843.9796200000003,0.0,464.188791,646.0,2020.3720503195634
"6

Japan  
",0.1,0.16,5,< 5,,80.08126082117914,38.31693015451249,,,,83.42785653464715,72.38564270064042,,56.05386504340137,47.394593932290256,,32.890314821179146,,54.064816666666665,108.12963333333333,,54.064816666666665,9.690000000000001,20.203720503195633
,,,10,6-10Mb,,80.08126082117914,38.31693015451249,,,,83.42785653464715,72.38564270064042,,56.05386504340137,47.394593932290256,,32.890314821179146,,54.064816666666665,108.12963333333333,,64.87778,19.380000000000003,40.40744100639127
,,,15,11-15Mb,,80.08126082117914,38.31693015451249,,,,83.42785653464715,72.38564270064042,,56.05386504340137,47.394593932290256,,32.890314821179146,,88.21538000000001,157.83215555555554,,97.03691799999977,29.070000000000004,60.6111615095869
,,,25,11-25Mb,346.09989771006803,80.08126082117914,38.31693015451249,558.5458388834688,389.121469009058,137.23678988245862,83.42785653464715,72.38564270064042,102.16448371006803,56.05386504340137,47.394593932290256,,32.890314821179146,,108.45532500000002,216.91065000000003,,113.87809125000001,48.45,101.01860251597816
,,,50,26-50Mb,346.09989771006803,80.08126082117914,38.31693015451249,558.5458388834688,389.121469009058,137.23678988245862,83.42785653464715,72.38564270064042,102.16448371006803,56.05386504340137,47.394593932290256,,32.890314821179146,72.36809259895693,134.1741999999999,268.3483999999998,,161.00903999999974,96.9,202.03720503195632
,,,100,51-100Mb,346.09989771006803,80.08126082117914,,558.5458388834688,389.121469009058,137.23678988245862,83.42785653464715,72.38564270064042,102.16448371006803,56.05386504340137,47.394593932290256,,32.890314821179146,72.36809259895693,264.19713222222225,528.3942644444445,0.0,290.61684544444444,193.8,404.07441006391264
,,,250,101-250Mb,346.09989771006803,,,558.5458388834688,389.121469009058,137.23678988245862,,,102.16448371006803,,,,32.890314821179146,72.36809259895693,354.86574444444454,709.7314888888891,0.0,372.60903166666674,484.50000000000006,1010.1860251597817
,,,500,251-500Mb,346.09989771006803,,,558.5458388834688,389.121469009058,,,,,,,,32.890314821179146,72.36809259895693,433.82130000000006,867.6426000000001,0.0,477.2034300000001,969.0000000000001,2020.3720503195634
